clip_id,remap_chrom,remap_pos,remap_mapq,remap_cigar,clip_length
sample1|NB501618:163:HWFCNAFXX:1:11305:1497:11984|right|1:91852829|clip=33,11,69457916,60,33M,33
sample1|NB501618:163:HWFCNAFXX:3:21407:17965:7565|left|19:41748821|clip=36,19,41748787,60,3S33M,36
sample1|NB501618:163:HWFCNAFXX:3:21407:17965:7565|left|19:41748821|clip=36,19,41748787,60,3S33M,36
sample1|NB501618:163:HWFCNAFXX:1:11105:2006:10509|left|19:41748856|clip=44,19,41748787,60,11S33M,44
sample1|NB501618:163:HWFCNAFXX:4:11509:26164:6509|left|19:41749547|clip=39,19,41758764,60,9S30M,39
sample1|NB501618:163:HWFCNAFXX:1:21309:10578:8675|right|19:41749549|clip=39,19,41748786,60,5S34M,39
sample1|NB501618:163:HWFCNAFXX:1:21309:10578:8675|right|19:41749549|clip=39,19,41748786,60,5S34M,39
sample1|NB501618:163:HWFCNAFXX:3:11411:16486:2289|left|19:41754418|clip=31,19,41736870,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:11411:16486:2289|left|19:41754418|clip=44,19,41736870,60,44M,44
sample1|NB501618:163:HWFCNAFXX:3:21611:15459:12717|left|19:41754488|clip=44,19,41726540,60,6S38M,44
sample1|NB501618:163:HWFCNAFXX:2:11304:18539:13493|left|19:41754490|clip=32,Un_gl000220,158233,0,32M,32
sample1|NB501618:163:HWFCNAFXX:4:21405:23057:5800|left|19:41754496|clip=30,Un_gl000220,153616,0,30M,30
sample1|NB501618:163:HWFCNAFXX:3:21610:25231:4346|left|19:41754499|clip=31,19,41762483,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:21409:8725:15486|left|19:41754502|clip=34,19,41765488,60,34M,34
sample1|NB501618:163:HWFCNAFXX:3:21409:8725:15486|left|19:41754502|clip=45,19,41765488,60,45M,45
sample1|NB501618:163:HWFCNAFXX:2:21301:20058:1348|left|19:41754506|clip=34,M,14269,60,34M,34
sample1|NB501618:163:HWFCNAFXX:3:21510:24169:13899|left|19:41754506|clip=36,M,14269,24,36M,36
sample1|NB501618:163:HWFCNAFXX:4:11408:18028:14594|left|19:41754506|clip=36,M,14269,60,36M,36
sample1|NB501618:163:HWFCNAFXX:4:21409:10092:13198|left|19:41754508|clip=40,19,41765838,60,40M,40
sample1|NB501618:163:HWFCNAFXX:3:21511:8417:11921|left|19:41754510|clip=42,20,61386668,44,42M,42
sample1|NB501618:163:HWFCNAFXX:3:21511:8417:11921|left|19:41754510|clip=42,20,61386668,44,42M,42
sample1|NB501618:163:HWFCNAFXX:1:21301:21010:16802|left|19:41754645|clip=44,19,41754419,60,14S30M,44
sample1|NB501618:163:HWFCNAFXX:2:11312:5397:8331|left|19:41754647|clip=41,19,41758750,60,10S31M,41
sample1|NB501618:163:HWFCNAFXX:2:11312:5397:8331|left|19:41754647|clip=41,19,41758750,60,10S31M,41
sample1|NB501618:163:HWFCNAFXX:1:11307:5039:2350|left|19:41754651|clip=34,M,1692,60,34M,34
sample1|NB501618:163:HWFCNAFXX:1:11307:5039:2350|left|19:41754651|clip=34,M,1692,60,34M,34
sample1|NB501618:163:HWFCNAFXX:4:21610:2648:8375|left|19:41754652|clip=49,19,41765481,60,49M,49
sample1|NB501618:163:HWFCNAFXX:2:21205:25695:11849|left|19:41754653|clip=36,19,41765989,60,36M,36
sample1|NB501618:163:HWFCNAFXX:2:21205:25695:11849|left|19:41754653|clip=36,19,41765989,60,36M,36
sample1|NB501618:163:HWFCNAFXX:2:11312:9329:6564|left|19:41754654|clip=52,19,41743965,60,52M,52
sample1|NB501618:163:HWFCNAFXX:3:11602:2803:15340|left|19:41754654|clip=51,19,41743965,60,51M,51
sample1|NB501618:163:HWFCNAFXX:1:11211:11025:20019|left|19:41758783|clip=42,19,41758284,60,42M,42
sample1|NB501618:163:HWFCNAFXX:3:11405:6439:8176|left|19:41758783|clip=42,19,41758284,60,42M,42
sample1|NB501618:163:HWFCNAFXX:3:11603:17788:18299|right|19:41759524|clip=34,19,41736879,60,34M,34
sample1|NB501618:163:HWFCNAFXX:3:11603:17788:18299|right|19:41759524|clip=35,19,41736879,60,35M,35
sample1|NB501618:163:HWFCNAFXX:1:11303:25300:9160|right|19:41762490|clip=41,Un_gl000220,116893,0,41M,41
sample1|NB501618:163:HWFCNAFXX:1:11303:25300:9160|right|19:41762490|clip=41,Un_gl000220,116893,0,41M,41
sample1|NB501618:163:HWFCNAFXX:2:21208:6610:13969|right|19:41762490|clip=39,19,41762426,60,39M,39
sample1|NB501618:163:HWFCNAFXX:4:21403:26052:19909|right|19:41762490|clip=36,19,41762426,60,36M,36
sample1|NB501618:163:HWFCNAFXX:4:21403:26052:19909|right|19:41762508|clip=36,19,41762426,60,36M,36
sample1|NB501618:163:HWFCNAFXX:2:21208:6610:13969|right|19:41763398|clip=45,19,41762426,60,45M,45
sample1|NB501618:163:HWFCNAFXX:2:21310:25473:15289|right|19:41763504|clip=35,19,41763468,60,35M,35
sample1|NB501618:163:HWFCNAFXX:3:11507:26100:17093|right|19:41763504|clip=41,19,41754465,60,41M,41
sample1|NB501618:163:HWFCNAFXX:3:11606:22741:11572|right|19:41763504|clip=38,Un_gl000220,158768,0,38M,38
sample1|NB501618:163:HWFCNAFXX:4:11611:9827:6646|right|19:41763504|clip=35,7,5429830,60,35M,35
sample1|NB501618:163:HWFCNAFXX:4:11509:2419:2993|right|19:41763508|clip=35,19,41743888,60,35M,35
sample1|NB501618:163:HWFCNAFXX:3:11507:26100:17093|right|19:41763514|clip=41,19,41754465,60,41M,41
sample1|NB501618:163:HWFCNAFXX:2:21310:25473:15289|right|19:41763525|clip=35,19,41763468,60,35M,35
sample1|NB501618:163:HWFCNAFXX:2:21307:12425:17723|right|19:41765469|clip=37,19,41765619,60,37M,37
sample1|NB501618:163:HWFCNAFXX:1:11104:17529:12267|right|19:41765573|clip=36,19,41763447,60,36M,36
sample1|NB501618:163:HWFCNAFXX:2:11310:13489:11788|right|19:41765617|clip=36,19,41765845,60,36M,36
sample1|NB501618:163:HWFCNAFXX:3:21610:14254:7720|left|19:41765639|clip=35,19,41765481,60,35M,35
sample1|NB501618:163:HWFCNAFXX:1:21310:7271:18144|right|19:41765655|clip=36,19,41765885,60,36M,36
sample1|NB501618:163:HWFCNAFXX:1:21310:7271:18144|right|19:41765655|clip=37,19,41765885,60,37M,37
sample1|NB501618:163:HWFCNAFXX:3:21406:17849:14055|right|19:41765655|clip=35,19,41765625,60,35M,35
sample1|NB501618:163:HWFCNAFXX:3:21406:17849:14055|right|19:41765655|clip=35,19,41765625,60,35M,35
sample1|NB501618:163:HWFCNAFXX:3:21602:6047:4975|right|19:41765655|clip=48,19,41765795,60,48M,48
sample1|NB501618:163:HWFCNAFXX:3:21611:8358:18165|right|19:41765655|clip=41,19,41765818,60,41M,41
sample1|NB501618:163:HWFCNAFXX:3:21611:8358:18165|right|19:41765655|clip=41,19,41765818,60,41M,41
sample1|NB501618:163:HWFCNAFXX:4:21501:25887:4596|right|19:41765655|clip=30,19,41765860,60,30M,30
sample1|NB501618:163:HWFCNAFXX:4:21501:25887:4596|right|19:41765655|clip=31,19,41765860,60,31M,31
sample1|NB501618:163:HWFCNAFXX:4:21503:18200:17573|right|19:41765655|clip=31,19,41765928,60,31M,31
sample1|NB501618:163:HWFCNAFXX:4:21503:18200:17573|right|19:41765655|clip=31,19,41765928,60,31M,31
sample1|NB501618:163:HWFCNAFXX:3:21510:4784:3402|right|19:41765656|clip=30,19,41765921,60,30M,30
sample1|NB501618:163:HWFCNAFXX:2:11309:4649:15211|left|19:41765780|clip=37,19,41736877,60,37M,37
sample1|NB501618:163:HWFCNAFXX:1:11102:21789:16832|left|19:41765864|clip=43,19,41765490,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21403:7789:17325|left|19:41765864|clip=43,19,41765490,60,43M,43
sample1|NB501618:163:HWFCNAFXX:4:11411:21774:14993|left|19:41765992|clip=39,19,41765934,60,39M,39
sample1|NB501618:163:HWFCNAFXX:4:11501:25835:1704|left|19:59063422|clip=40,19,59063437,60,40M,40
sample1|NB501618:163:HWFCNAFXX:3:11605:6085:18230|right|19:59063478|clip=43,19,59063424,60,43M,43
sample1|NB501618:163:HWFCNAFXX:3:11605:6085:18230|right|19:59063478|clip=43,19,59063424,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21303:6873:13596|left|19:59063504|clip=44,19,59065485,60,44M,44
sample1|NB501618:163:HWFCNAFXX:1:21303:6873:13596|left|19:59063504|clip=46,19,59065483,60,46M,46
sample1|NB501618:163:HWFCNAFXX:2:21303:8482:19275|left|19:59063504|clip=43,19,59065435,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21306:5178:8628|right|19:59065464|clip=34,19,59063433,60,34M,34
sample1|NB501618:163:HWFCNAFXX:1:21306:5178:8628|right|19:59065464|clip=34,19,59063433,60,34M,34
sample1|NB501618:163:HWFCNAFXX:1:11201:16316:4259|left|20:57466856|clip=30,20,57484741,60,30M,30
sample1|NB501618:163:HWFCNAFXX:3:11607:17442:9600|left|20:57470665|clip=30,20,57466890,60,30M,30
sample1|NB501618:163:HWFCNAFXX:3:11607:17442:9600|right|20:57470665|clip=32,20,57484739,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:21612:1576:8157|left|20:57470708|clip=44,20,57484738,60,11S33M,44
sample1|NB501618:163:HWFCNAFXX:3:11508:8670:16976|right|20:57480475|clip=41,20,57484213,60,4M2I35M,41
sample1|NB501618:163:HWFCNAFXX:2:21306:4337:4414|left|20:57480525|clip=40,20,57480444,60,40M,40
sample1|NB501618:163:HWFCNAFXX:1:21203:20299:14593|left|20:57480547|clip=150,20,57484401,60,50S78M22S,150
sample1|NB501618:163:HWFCNAFXX:1:21203:20299:14593|left|20:57480547|clip=150,20,57484238,60,20H35M95H,35
sample1|NB501618:163:HWFCNAFXX:1:21203:20299:14593|right|20:57480547|clip=150,20,57484401,60,50S78M22S,150
sample1|NB501618:163:HWFCNAFXX:1:21203:20299:14593|right|20:57480547|clip=150,20,57484238,60,20H35M95H,35
sample1|NB501618:163:HWFCNAFXX:2:11306:6935:6584|left|20:57484461|clip=43,1,91852993,0,43M,43
sample1|NB501618:163:HWFCNAFXX:1:21310:2716:2718|right|20:57484767|clip=34,20,57484737,60,34M,34
sample1|NB501618:163:HWFCNAFXX:1:21310:2716:2718|right|20:57484767|clip=34,20,57484737,60,34M,34
sample1|NB501618:163:HWFCNAFXX:4:11408:14002:1186|right|20:57484791|clip=38,20,57485023,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:21403:7746:18200|left|21:9827382|clip=31,3,12641209,60,31M,31
sample1|NB501618:163:HWFCNAFXX:1:21307:7827:20159|left|21:9827440|clip=40,19,34890484,60,40M,40
sample1|NB501618:163:HWFCNAFXX:3:21603:9330:17019|left|21:9827440|clip=40,19,34890484,60,40M,40
sample1|NB501618:163:HWFCNAFXX:2:11206:21913:17462|left|21:9827473|clip=38,11,69458602,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:11403:11823:4396|right|22:19423202|clip=38,19,41736876,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:11403:11823:4396|right|22:19423202|clip=38,19,41736876,60,38M,38
sample1|NB501618:163:HWFCNAFXX:3:21506:5061:12160|right|X:153596029|clip=35,11,69462759,60,3S32M,35
sample1|NB501618:163:HWFCNAFXX:3:11604:17071:9686|left|MT:707|clip=42,19,34890484,60,42M,42
sample1|NB501618:163:HWFCNAFXX:3:21507:19401:10711|left|MT:1476|clip=30,7,116417460,60,30M,30
sample1|NB501618:163:HWFCNAFXX:3:21507:19401:10711|left|MT:1476|clip=30,7,116417460,60,30M,30
sample1|NB501618:163:HWFCNAFXX:4:11501:21135:13854|left|MT:1476|clip=30,7,116417460,60,30M,30
sample1|NB501618:163:HWFCNAFXX:4:11501:21135:13854|left|MT:1476|clip=30,7,116417460,60,30M,30
sample1|NB501618:163:HWFCNAFXX:1:11308:2666:8216|left|MT:1687|clip=32,11,534246,39,32M,32
sample1|NB501618:163:HWFCNAFXX:1:11308:2666:8216|left|MT:1687|clip=32,11,534246,39,32M,32
sample1|NB501618:163:HWFCNAFXX:3:21402:23903:16360|left|MT:1688|clip=33,11,534246,39,33M,33
sample1|NB501618:163:HWFCNAFXX:3:21402:23903:16360|left|MT:1688|clip=33,11,534246,39,33M,33
sample1|NB501618:163:HWFCNAFXX:1:11307:2840:9311|left|MT:13052|clip=39,7,116312567,60,39M,39
sample1|NB501618:163:HWFCNAFXX:4:21505:15588:19994|left|GL000220.1:109546|clip=39,11,69458602,60,39M,39
sample1|NB501618:163:HWFCNAFXX:4:11604:21525:12739|left|GL000220.1:109652|clip=30,20,57484741,60,30M,30
sample1|NB501618:163:HWFCNAFXX:4:11403:19521:11548|right|GL000220.1:109719|clip=34,7,55242421,60,34M,34
sample1|NB501618:163:HWFCNAFXX:4:11512:11541:10852|right|GL000220.1:109817|clip=31,11,69456154,60,31M,31
sample1|NB501618:163:HWFCNAFXX:4:11601:21829:16054|left|GL000220.1:109923|clip=42,19,41754466,60,42M,42
sample1|NB501618:163:HWFCNAFXX:4:21405:24188:10695|left|GL000220.1:109948|clip=30,3,12422821,60,30M,30
sample1|NB501618:163:HWFCNAFXX:2:11301:5278:19779|left|GL000220.1:110018|clip=34,11,69458607,60,34M,34
sample1|NB501618:163:HWFCNAFXX:3:21512:24524:2453|right|GL000220.1:110072|clip=51,11,69462759,60,19S32M,51
sample1|NB501618:163:HWFCNAFXX:3:11508:17881:17818|right|GL000220.1:110129|clip=32,3,41266133,60,32M,32
sample1|NB501618:163:HWFCNAFXX:3:11508:17881:17818|right|GL000220.1:110129|clip=32,3,41266133,60,32M,32
sample1|NB501618:163:HWFCNAFXX:1:21102:24606:8109|left|GL000220.1:110135|clip=41,11,69456210,60,41M,41
sample1|NB501618:163:HWFCNAFXX:4:11601:22161:2766|right|GL000220.1:110153|clip=30,7,116411903,60,30M,30
sample1|NB501618:163:HWFCNAFXX:3:21603:4136:17851|right|GL000220.1:110168|clip=36,11,69457976,60,36M,36
sample1|NB501618:163:HWFCNAFXX:3:11609:15806:9082|left|GL000220.1:110175|clip=41,12,52631301,17,41M,41
sample1|NB501618:163:HWFCNAFXX:1:21307:3785:18392|right|GL000220.1:110178|clip=47,3,12645755,60,34M13S,47
sample1|NB501618:163:HWFCNAFXX:3:21612:17650:6265|right|GL000220.1:110182|clip=30,7,116411903,60,30M,30
sample1|NB501618:163:HWFCNAFXX:3:21612:17650:6265|right|GL000220.1:110182|clip=30,7,116411903,60,30M,30
sample1|NB501618:163:HWFCNAFXX:4:21512:8042:5544|left|GL000220.1:110426|clip=39,19,34890484,60,39M,39
sample1|NB501618:163:HWFCNAFXX:1:21110:9406:11202|right|GL000220.1:110430|clip=41,7,116435761,60,41M,41
sample1|NB501618:163:HWFCNAFXX:1:21112:19515:4937|right|GL000220.1:110430|clip=41,7,116435761,60,41M,41
sample1|NB501618:163:HWFCNAFXX:4:11503:26418:2960|right|GL000220.1:110430|clip=40,7,116435761,60,40M,40
sample1|NB501618:163:HWFCNAFXX:1:11301:4912:4204|left|GL000220.1:111064|clip=33,3,41266078,60,33M,33
sample1|NB501618:163:HWFCNAFXX:1:11306:13725:8429|left|GL000220.1:111064|clip=33,3,41266078,60,33M,33
sample1|NB501618:163:HWFCNAFXX:1:11207:15696:10718|right|GL000220.1:112114|clip=43,Un_gl000220,156720,0,43M,43
sample1|NB501618:163:HWFCNAFXX:3:21612:11928:3622|left|GL000220.1:113506|clip=34,Un_gl000220,113623,0,34M,34
sample1|NB501618:163:HWFCNAFXX:4:11404:3226:1266|left|GL000220.1:113592|clip=38,Un_gl000220,117282,0,38M,38
sample1|NB501618:163:HWFCNAFXX:3:21604:22611:5929|right|GL000220.1:113785|clip=37,2,33141471,0,37M,37
sample1|NB501618:163:HWFCNAFXX:1:21110:9308:6460|left|GL000220.1:114316|clip=40,7,116312541,60,40M,40
sample1|NB501618:163:HWFCNAFXX:4:11508:24627:16400|left|GL000220.1:114694|clip=34,12,52629120,60,34M,34
sample1|NB501618:163:HWFCNAFXX:1:11304:12620:11442|left|GL000220.1:114728|clip=40,Un_gl000220,157285,0,35M5S,40
sample1|NB501618:163:HWFCNAFXX:1:11304:12620:11442|left|GL000220.1:114728|clip=44,Un_gl000220,113313,0,35M9S,44
sample1|NB501618:163:HWFCNAFXX:4:21408:24110:5962|left|GL000220.1:114771|clip=42,19,41759503,59,7S35M,42
sample1|NB501618:163:HWFCNAFXX:4:21408:24110:5962|left|GL000220.1:114771|clip=42,19,41759503,60,7S35M,42
sample1|NB501618:163:HWFCNAFXX:3:11611:8285:7408|right|GL000220.1:114773|clip=38,17,37880216,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:11608:8476:19431|right|GL000220.1:114775|clip=38,17,37880216,60,38M,38
sample1|NB501618:163:HWFCNAFXX:1:11212:5206:4773|left|GL000220.1:114826|clip=42,Un_gl000220,159432,0,42M,42
sample1|NB501618:163:HWFCNAFXX:1:11308:20474:2729|right|GL000220.1:115021|clip=50,12,52629120,60,34M16S,50
sample1|NB501618:163:HWFCNAFXX:4:11604:9818:8325|right|GL000220.1:115466|clip=39,11,61158722,10,37M2S,39
sample1|NB501618:163:HWFCNAFXX:4:11607:19125:4664|right|GL000220.1:115639|clip=42,7,116380002,60,11S31M,42
sample1|NB501618:163:HWFCNAFXX:4:11502:26422:7711|left|GL000220.1:115647|clip=43,11,533837,60,43M,43
sample1|NB501618:163:HWFCNAFXX:1:11206:10465:8493|left|GL000220.1:115735|clip=32,11,69462759,60,32M,32
sample1|NB501618:163:HWFCNAFXX:1:11206:10465:8493|left|GL000220.1:115735|clip=32,11,69462759,60,32M,32
sample1|NB501618:163:HWFCNAFXX:4:21410:24064:18705|right|GL000220.1:115794|clip=48,11,534246,60,48M,48
sample1|NB501618:163:HWFCNAFXX:2:11310:21312:8656|right|GL000220.1:115864|clip=38,7,55241649,60,38M,38
sample1|NB501618:163:HWFCNAFXX:4:21410:3664:13787|right|GL000220.1:116992|clip=39,3,41266068,60,39M,39
sample1|NB501618:163:HWFCNAFXX:4:11402:4171:14686|right|GL000220.1:117099|clip=38,19,41759503,60,3S35M,38
sample1|NB501618:163:HWFCNAFXX:1:21204:12031:15794|left|GL000220.1:117891|clip=33,12,25398245,60,33M,33
sample1|NB501618:163:HWFCNAFXX:4:21504:8842:1202|left|GL000220.1:117891|clip=33,12,25398245,60,33M,33
sample1|NB501618:163:HWFCNAFXX:4:21603:22342:2163|left|GL000220.1:117891|clip=33,12,25398245,60,33M,33
sample1|NB501618:163:HWFCNAFXX:4:21610:20249:2894|left|GL000220.1:117891|clip=33,12,25398245,60,33M,33
sample1|NB501618:163:HWFCNAFXX:1:21106:5481:13655|right|GL000220.1:117895|clip=38,7,116339156,60,38M,38
sample2|M70242:159:000000000-BCVP2:1:2112:18217:11095|right|1:39687163|clip=40,1,39687156,60,40M,40
sample2|M70242:159:000000000-BCVP2:1:1109:14961:15451|right|1:91852899|clip=32,15,90631700,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:1114:16862:7167|left|1:91852980|clip=32,2,29445564,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:1114:18257:6293|left|1:91852980|clip=32,2,29445564,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:2101:16727:8643|left|1:91852980|clip=32,2,29445564,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:1105:10739:21149|left|1:115258688|clip=48,Un_gl000220,154704,0,48M,48
sample2|M70242:159:000000000-BCVP2:1:2107:25658:12500|left|1:115258688|clip=48,Un_gl000220,154704,0,48M,48
sample2|M70242:159:000000000-BCVP2:1:2112:4574:12060|left|1:154130194|clip=44,1,156844366,60,44M,44
sample2|M70242:159:000000000-BCVP2:1:1101:9330:25466|left|1:154142875|clip=30,1,156844363,60,30M,30
sample2|M70242:159:000000000-BCVP2:1:1102:11790:7010|left|1:154142875|clip=44,1,156844363,60,44M,44
sample2|M70242:159:000000000-BCVP2:1:1102:15762:7435|left|1:154142875|clip=30,1,156844363,60,30M,30
sample2|M70242:159:000000000-BCVP2:1:1104:18102:10689|left|1:154142875|clip=31,1,156844363,60,31M,31
sample2|M70242:159:000000000-BCVP2:1:1104:8062:3661|left|1:154142875|clip=45,1,156844363,60,45M,45
sample2|M70242:159:000000000-BCVP2:1:1105:5433:17233|left|1:154142875|clip=30,1,156844363,60,30M,30
sample2|M70242:159:000000000-BCVP2:1:1106:24994:13706|left|1:154142875|clip=32,1,156844363,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:1108:24645:13032|left|1:154142875|clip=32,1,156844363,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:1109:10300:14123|left|1:154142875|clip=32,1,156844363,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:1109:23302:4706|left|1:154142875|clip=32,1,156844363,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:1110:11654:25457|left|1:154142875|clip=39,1,156844363,60,39M,39
sample2|M70242:159:000000000-BCVP2:1:1110:4176:12562|left|1:154142875|clip=32,1,156844363,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:1112:15604:21991|left|1:154142875|clip=30,1,156844363,60,30M,30
sample2|M70242:159:000000000-BCVP2:1:1112:23153:18132|left|1:154142875|clip=45,1,156844363,60,45M,45
sample2|M70242:159:000000000-BCVP2:1:1113:24702:15448|left|1:154142875|clip=33,1,156844363,60,33M,33
sample2|M70242:159:000000000-BCVP2:1:1114:11284:2797|left|1:154142875|clip=39,1,156844363,60,39M,39
sample2|M70242:159:000000000-BCVP2:1:1114:28042:10940|left|1:154142875|clip=32,1,156844363,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:2101:21931:6058|left|1:154142875|clip=39,1,156844363,60,39M,39
sample2|M70242:159:000000000-BCVP2:1:2102:10030:27138|left|1:154142875|clip=30,1,156844363,60,30M,30
sample2|M70242:159:000000000-BCVP2:1:2102:17491:25838|left|1:154142875|clip=42,1,156844363,60,42M,42
sample2|M70242:159:000000000-BCVP2:1:2103:13438:6699|left|1:154142875|clip=32,1,156844363,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:2108:9797:3994|left|1:154142875|clip=39,1,156844363,60,39M,39
sample2|M70242:159:000000000-BCVP2:1:2112:14378:20129|left|1:154142875|clip=39,1,156844363,60,39M,39
sample2|M70242:159:000000000-BCVP2:1:2113:16794:24079|left|1:154142875|clip=32,1,156844363,60,32M,32
sample2|M70242:159:000000000-BCVP2:1:2113:20262:9770|left|1:154142875|clip=45,1,156844363,60,45M,45
sample2|M70242:159:000000000-BCVP2:1:1109:7357:18468|right|1:156100468|clip=30,1,156844700,48,30M,30
sample2|M70242:159:000000000-BCVP2:1:1114:20022:15389|right|1:156100468|clip=30,1,156844700,48,30M,30
sample2|M70242:159:000000000-BCVP2:1:2105:13351:16606|right|1:156100468|clip=30,1,156844700,48,30M,30
sample2|M70242:159:000000000-BCVP2:1:1107:11260:9123|right|1:156100469|clip=30,1,156844700,48,30M,30
sample2|M70242:159:000000000-BCVP2:1:1105:14756:11855|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:1106:9245:14220|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:1108:19538:6286|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:1112:18013:21757|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2101:15793:15351|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2101:26988:13261|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2104:15305:11319|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2104:19922:8603|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2104:20658:13131|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2107:17929:28086|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2110:10441:21903|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2110:15262:24440|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:2111:11431:3445|right|1:156100471|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:1104:20038:14066|right|1:156100472|clip=34,1,156844700,60,34M,34
sample2|M70242:159:000000000-BCVP2:1:1104:17142:6627|right|1:156100475|clip=39,1,156844700,60,39M,39
sample2|M70242:159:000000000-BCVP2:1:2106:12946:25143|right|1:156100475|clip=42,1,156844697,60,42M,42
sample2|M70242:159:000000000-BCVP2:1:1111:15627:4082|right|1:156100479|clip=43,1,156844700,60,43M,43
sample2|M70242:159:000000000-BCVP2:1:2105:13857:10471|right|1:156100479|clip=43,1,156844700,60,43M,43
sample2|M70242:159:000000000-BCVP2:1:2108:16096:10271|right|1:156100479|clip=43,1,156844700,60,43M,43
sample2|M70242:159:000000000-BCVP2:1:1101:10488:19372|left|1:156844360|clip=36,1,154142878,24,36M,36
sample2|M70242:159:000000000-BCVP2:1:1101:11287:26775|left|1:156844360|clip=44,1,154142878,25,44M,44
sample2|M70242:159:000000000-BCVP2:1:1101:11457:15689|left|1:156844360|clip=31,1,154142878,20,31M,31
sample2|M70242:159:000000000-BCVP2:1:1101:12740:15676|left|1:156844360|clip=38,1,154142878,24,38M,38
